”rg„o,Gest„o,Unidade Gestora,Fonte de Recursos,Receita,Previsto do Ano,
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280030 - FED-DEPTO.DE INFRAESTRUTURA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                   1,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"           6.000.000,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,15209901 - OUTRAS RECEITAS: INDUSTR.TRANSFORM. DO ESTAD,"              12.250,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"             180.000,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17500101 - DOACOES DE PESSOAS FISICAS,"                  10,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19123304 - MULTAS/JUROS MORA CONTRIB REC LOT. DE NUMERO,"              27.000,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19229902 - DEMAIS RESTITUICOES DO ESTADO,"             340.640,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19329901 - REC.DIV.ATIV.NTRIB.OUT.REC.-PRINCIPAL,"                  10,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"          10.357.140,00",
28000 - CASA CIVIL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,280031 - FED-FUNDO SOC.SOLIDARIEDADE EST.S.P.-FUSSESP,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,22190103 - VENDA DE MAT.INSERV.-FUSSESP,"             145.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,290030 - FED-COORD. DE PLANEJAMENTO E AVALIACAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"              78.240,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,290030 - FED-COORD. DE PLANEJAMENTO E AVALIACAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,15202901 - RECEITAS: IND. EDITORIAL E GRAFICA DO ESTADO,"               2.760,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,290030 - FED-COORD. DE PLANEJAMENTO E AVALIACAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16009901 - OUTROS SERVICOS DO ESTADO,"             113.400,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220101 - OUTROS DIVIDENDOS DO ESTADO,"                  10,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             180.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000199 - OUTROS SERVICOS COMERCIAIS,"             600.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"           7.334.970,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  10,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"             160.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              25.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29045 - FUND.PREFEITO FARIA LIMA - CEPAM             ,291101 - FUND.PREF.FARIA LIMA - CEPAM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22190201 - VENDA DE OUTROS BENS PATRIMONIAIS DO ESTADO,"                  10,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"              10.570,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             240.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000199 - OUTROS SERVICOS COMERCIAIS,"              22.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16002201 - SERVICOS DE ESTUDOS E PESQUISAS DO ESTADO,"           7.310.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"                  10,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                  10,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  10,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"             420.000,00",
29000 - SECRETARIA DE PLANEJAMENTO E GESTAO,29048 - FUND. SISTEMA EST. DE ANALISE DE DADOS       ,291201 - FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22190201 - VENDA DE OUTROS BENS PATRIMONIAIS DO ESTADO,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350030 - FED-GABINETE DO SECRETARIO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"               6.430,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350030 - FED-GABINETE DO SECRETARIO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16009901 - OUTROS SERVICOS DO ESTADO,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350030 - FED-GABINETE DO SECRETARIO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17219902 - DEMAIS TRANSFERENCIAS DA UNIAO,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17229901 - DOACOES DOS ESTADOS,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17239901 - DOACOES DOS MUNICIPIOS,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17400101 - DOACOES DO EXTERIOR,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17500101 - DOACOES DE PESSOAS FISICAS,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                   1,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                   9,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             340.200,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,005 - RECURSOS VINCULADOS FEDERAIS,17213401 - TRANSF.REC.DO FDO.NAC.ASSIST.SOCIAL-FNAS/FEA,"                  10,00",
35000 - SECRETARIA DE DESENVOLVIMENTO SOCIAL,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,350031 - FDE-ESTADUAL DE ASSISTENCIA SOCIAL-FEAS,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,370030 - FED-ESTRADA DE FERRO CAMPOS DO JORDAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"           1.670.000,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,370030 - FED-ESTRADA DE FERRO CAMPOS DO JORDAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             360.000,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,370030 - FED-ESTRADA DE FERRO CAMPOS DO JORDAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16000302 - SERVICOS DE TRANSPORTE FERROVIARIO,"           2.115.000,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,370030 - FED-ESTRADA DE FERRO CAMPOS DO JORDAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16001901 - REC: SERVICOS RECREATIVOS/CULTURAIS DO ESTAD,"           2.150.000,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,370030 - FED-ESTRADA DE FERRO CAMPOS DO JORDAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,370030 - FED-ESTRADA DE FERRO CAMPOS DO JORDAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19229902 - DEMAIS RESTITUICOES DO ESTADO,"              14.400,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,370030 - FED-ESTRADA DE FERRO CAMPOS DO JORDAO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              24.000,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,85210101 - INTEGRALIZACAO COM RECURSOS DO TESOURO,"       1.000.000.000,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"          43.331.970,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220101 - OUTROS DIVIDENDOS DO ESTADO,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"           8.841.460,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000302 - SERVICOS DE TRANSPORTE FERROVIARIO,"       1.094.379.760,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001302 - SERVICOS DE VENDA DE EDITAIS,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"          41.720.230,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  20,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                  20,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22290101 - ALIENACAO DE OUTROS BENS IMOVEIS,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,21190101 - OUTRAS OPERACOES DE CREDITO INTERNAS,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,21290101 - OUTRAS OPERACOES DE CREDITO EXTERNAS,"                  10,00",
37000 - SECRETARIA DOS TRANSPORTES METROPOLITANOS,37092 - CIA PAULISTA DE TRENS METROPOLITANOS         ,373201 - CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM,007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,85220101 - INTEGRALIZACAO COM RECURSOS DE OUTRAS FONTES,"          47.912.993,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"           1.919.340,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16009901 - OUTROS SERVICOS DO ESTADO,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17219902 - DEMAIS TRANSFERENCIAS DA UNIAO,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17229901 - DOACOES DOS ESTADOS,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17239901 - DOACOES DOS MUNICIPIOS,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17400101 - DOACOES DO EXTERIOR,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17500101 - DOACOES DE PESSOAS FISICAS,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19193201 - MULTA DECORR.DE SENTENCA PENAL CONDENATORIA,"           5.224.000,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19329901 - REC.DIV.ATIV.NTRIB.OUT.REC.-PRINCIPAL,"              86.380,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"           5.112.330,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"          38.890.800,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380030 - FED-PENIT.ESTADO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  10,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380031 - FED-PENITENCIARIA FEMININA SANT ANA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"              97.250,00",
38000 - SECRETARIA ADMINISTRACAO PENITENCIARIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,380031 - FED-PENITENCIARIA FEMININA SANT ANA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,15209901 - OUTRAS RECEITAS: INDUSTR.TRANSFORM. DO ESTAD,"             321.160,00",
